payment_id,customer_id,date,amount,payment_method
P8761999,C101501,2023-01-01,2999,upi
P7692594,C101501,2023-04-30,299,card
P6232286,C101501,2022-11-19,299,upi
P6914100,C101501,2022-08-07,0,card
P3754738,C101501,2023-09-03,0,card
P2677947,C101502,2023-08-04,299,card
P8108583,C101502,2022-09-20,2999,card
P2223458,C101502,2022-08-30,299,netbanking
P5956763,C101502,2022-06-20,299,card
P4967104,C101502,2022-12-17,0,card
P8609763,C101502,2022-09-23,2999,upi
P2104043,C101502,2022-09-25,0,card
P7815071,C101502,2022-03-20,0,card
P8809645,C101504,2022-09-29,299,card
P3022387,C101504,2023-07-12,2999,upi
P3653054,C101504,2023-07-26,299,netbanking
P3740628,C101504,2022-05-29,299,upi
P5472271,C101504,2022-08-07,299,netbanking
P5547034,C101504,2023-11-27,0,netbanking
P5858257,C101504,2023-10-12,0,upi
P8618515,C101504,2022-10-13,299,card
P6096354,C101505,2023-07-03,0,netbanking
P6957631,C101505,2023-06-22,2999,upi
P7628349,C101505,2024-03-15,299,card
P6207468,C101505,2024-03-07,299,netbanking
P2348484,C101506,2022-12-03,299,card
P5403615,C101506,2023-12-18,2999,card
P2980606,C101506,2022-07-01,2999,netbanking
P7173685,C101506,2023-10-07,299,upi
P2561132,C101507,2022-05-24,2999,card
P3223098,C101507,2022-09-20,2999,upi
P1930392,C101507,2023-01-24,299,card
P2077359,C101507,2023-05-07,2999,card
P4405459,C101507,2022-08-13,299,card
P2431404,C101507,2024-03-19,299,upi
P4931017,C101507,2022-10-04,299,netbanking
P8393282,C101508,2022-05-13,0,netbanking
P5724870,C101508,2023-02-17,299,netbanking
P7653129,C101508,2023-11-11,299,card
P3219721,C101508,2022-04-29,0,card
P6898808,C101508,2022-08-05,299,card
P5428044,C101508,2022-11-27,2999,card
P3471172,C101508,2023-01-11,299,card
P2875461,C101508,2022-12-10,2999,netbanking
P3898962,C101509,2023-03-29,299,netbanking
P1176071,C101509,2024-05-08,2999,card
P7933308,C101509,2024-04-23,299,upi
P4653073,C101510,2023-03-28,299,upi
P8731957,C101510,2022-03-03,299,netbanking
P1442755,C101510,2023-07-30,299,card
P4587926,C101510,2022-09-04,2999,upi
P7716483,C101510,2022-09-19,299,netbanking
P7629282,C101510,2023-07-27,299,upi
P1853425,C101510,2022-06-14,2999,upi
P4558501,C101511,2022-12-18,299,netbanking
P2942006,C101511,2023-07-31,299,upi
P2463174,C101511,2024-04-16,299,upi
P4192759,C101511,2024-02-19,299,upi
P3654177,C101511,2023-07-17,299,upi
P2406850,C101511,2023-06-14,2999,netbanking
P4536087,C101511,2023-06-07,299,upi
P8422443,C101512,2022-01-14,0,netbanking
P9394690,C101512,2022-08-30,299,card
P9929182,C101512,2022-11-07,299,card
P6399648,C101512,2023-10-16,2999,upi
P1182877,C101512,2022-12-14,2999,netbanking
P7563364,C101513,2022-02-07,299,netbanking
P2995928,C101513,2023-06-06,0,netbanking
P2575774,C101513,2022-12-21,299,upi
P2453668,C101513,2023-12-03,299,netbanking
P7954317,C101513,2022-09-29,299,card
P9425966,C101514,2023-04-17,299,card
P7631693,C101514,2022-12-08,299,card
P2197870,C101515,2022-06-14,299,card
P7588016,C101515,2023-04-26,0,upi
P8751745,C101515,2022-06-15,299,card
P3972109,C101515,2024-06-15,0,card
P4859490,C101515,2022-11-14,299,card
P9479191,C101515,2024-04-17,299,upi
P5515253,C101516,2022-11-09,299,upi
P6887244,C101517,2023-02-24,299,netbanking
P5505483,C101517,2022-03-27,299,upi
P8589873,C101517,2023-08-30,299,upi
P4415872,C101517,2022-12-18,299,upi
P1586757,C101517,2023-10-28,299,card
P5355218,C101518,2022-10-31,2999,card
P4563969,C101519,2024-02-07,299,netbanking
P5389082,C101519,2022-09-07,2999,netbanking
P6441315,C101519,2022-11-26,299,upi
P6597610,C101519,2022-10-18,0,netbanking
P1055414,C101519,2024-03-29,2999,card
P3099047,C101519,2022-04-02,0,upi
P2231369,C101520,2022-05-24,299,upi
P9744886,C101520,2023-09-24,299,card
P2679942,C101521,2022-11-01,2999,upi
P2323761,C101521,2022-07-29,299,upi
P1900397,C101521,2022-05-12,2999,netbanking
P5111189,C101521,2023-01-02,0,upi
P9730874,C101521,2022-02-27,2999,card
P4929282,C101521,2023-09-25,299,card
P3550277,C101521,2022-01-25,299,upi
P4109369,C101521,2023-11-01,299,upi
P1664080,C101522,2023-12-31,0,card
P6180104,C101522,2022-06-18,299,upi
P9385388,C101523,2024-04-08,2999,upi
P8359626,C101524,2023-02-22,299,card
P7775604,C101524,2022-02-16,2999,netbanking
P9900275,C101524,2024-06-10,299,card
P3665975,C101524,2022-07-26,299,card
P3762106,C101524,2023-07-20,2999,netbanking
P7857870,C101524,2023-01-23,299,upi
P2012758,C101525,2022-10-24,0,upi
P1308533,C101525,2023-12-02,299,upi
P1119903,C101525,2023-11-14,299,upi
P9067424,C101525,2023-09-05,299,card
P4714191,C101525,2023-05-15,0,card
P5926379,C101525,2022-12-02,2999,upi
P7870389,C101525,2023-08-18,0,upi
P6872665,C101526,2023-01-10,2999,card
P1305715,C101526,2023-08-29,299,upi
P2522568,C101527,2022-05-25,0,netbanking
P6577016,C101528,2023-01-08,299,upi
P1869005,C101528,2022-07-13,299,upi
P3714461,C101528,2022-05-02,2999,card
P5235954,C101529,2022-08-16,299,upi
P4330910,C101529,2023-12-03,2999,card
P5336110,C101529,2023-03-19,299,card
P8206394,C101529,2023-02-03,299,upi
P4735496,C101529,2023-08-19,2999,card
P8150290,C101530,2022-03-05,0,upi
P6507291,C101530,2023-05-02,0,upi
P6007031,C101530,2023-03-22,299,upi
P1383703,C101530,2022-10-25,299,card
P2447966,C101530,2022-08-04,0,card
P9640608,C101530,2022-10-02,2999,netbanking
P4078254,C101530,2022-06-29,299,upi
P5368226,C101531,2022-03-17,299,upi
P9284288,C101532,2024-02-12,299,upi
P1315576,C101532,2022-07-04,299,netbanking
P6821766,C101532,2024-05-31,0,upi
P6373192,C101532,2023-01-19,2999,card
P3730074,C101532,2022-08-21,0,card
P6442067,C101533,2023-02-11,0,upi
P1013388,C101534,2022-11-21,299,card
P7501327,C101534,2022-06-07,0,card
P5783878,C101534,2024-04-23,0,netbanking
P7163750,C101534,2024-03-28,299,upi
P6916344,C101534,2022-01-15,299,upi
P4498939,C101535,2024-04-15,299,netbanking
P7573554,C101535,2024-01-15,299,card
P8760835,C101535,2022-02-25,0,card
P3496382,C101535,2022-06-12,299,netbanking
P9437149,C101535,2023-07-28,299,upi
P4343740,C101535,2022-10-16,2999,card
P3512904,C101535,2023-08-17,299,upi
P9926748,C101535,2024-03-23,0,upi
P7816788,C101536,2024-01-19,299,card
P7511920,C101536,2024-06-16,0,upi
P9865441,C101536,2023-06-02,299,upi
P2643448,C101536,2022-01-15,299,netbanking
P7709484,C101536,2022-02-01,299,netbanking
P6712910,C101536,2023-10-10,299,netbanking
P4020319,C101536,2024-02-27,0,upi
P6779479,C101536,2023-06-27,299,card
P4282766,C101537,2022-11-16,2999,netbanking
P6268224,C101537,2022-02-02,299,card
P4545204,C101537,2022-06-28,299,upi
P8134466,C101537,2024-02-04,0,netbanking
P2603864,C101538,2022-09-18,299,card
P4918413,C101539,2024-04-28,2999,card
P8468670,C101539,2023-10-31,0,card
P8725958,C101539,2022-01-19,0,card
P3715665,C101539,2023-10-16,299,upi
P5373817,C101539,2023-05-24,0,card
P3337103,C101539,2023-12-24,299,netbanking
P4073672,C101542,2022-02-24,299,netbanking
P5929186,C101542,2023-10-28,299,upi
P1078170,C101542,2024-04-03,299,card
P4804948,C101542,2023-03-30,299,upi
P8429684,C101542,2023-09-09,0,upi
P9599988,C101543,2024-01-22,0,upi
P2397761,C101543,2024-05-15,299,upi
P5405459,C101543,2022-02-18,299,upi
P7198257,C101543,2023-06-05,299,card
P2682736,C101543,2023-08-23,2999,upi
P1414873,C101543,2022-12-23,0,upi
P7019329,C101543,2024-01-29,299,upi
P5964603,C101544,2022-06-24,0,upi
P8501367,C101544,2023-07-24,299,netbanking
P5740955,C101544,2023-06-20,299,netbanking
P1738958,C101544,2023-10-11,2999,netbanking
P6155614,C101545,2022-04-18,299,upi
P2752451,C101545,2023-05-27,299,card
P1106493,C101545,2022-09-24,2999,card
P9593837,C101545,2023-11-28,2999,upi
P9186633,C101546,2023-04-20,0,card
P6859744,C101546,2024-04-14,299,netbanking
P2300651,C101546,2024-05-17,2999,netbanking
P7720648,C101546,2022-11-28,299,netbanking
P3694370,C101546,2023-09-17,2999,netbanking
P2923280,C101546,2022-05-18,0,card
P4347539,C101546,2023-10-24,2999,card
P1568255,C101546,2023-04-13,299,upi
P9782849,C101547,2023-02-12,299,card
P1231386,C101548,2023-11-22,0,netbanking
P9014277,C101548,2022-11-12,2999,card
P7774518,C101548,2024-05-17,2999,card
P4953259,C101548,2023-12-08,299,upi
P6198692,C101549,2022-01-12,0,card
P2678718,C101549,2023-04-28,299,card
P2719245,C101549,2022-11-09,299,netbanking
P4120097,C101550,2023-11-02,299,netbanking
P9410136,C101550,2024-02-25,299,netbanking
P3325094,C101550,2022-11-06,2999,upi
P7376219,C101550,2023-04-24,0,card
P8662559,C101550,2023-05-18,2999,card
P8271666,C101551,2022-04-15,2999,upi
P5060278,C101551,2022-12-11,0,netbanking
P8459252,C101551,2024-03-08,0,upi
P7847168,C101551,2022-10-14,299,upi
P8394735,C101552,2024-02-21,2999,upi
P6763526,C101552,2023-07-24,2999,netbanking
P8032337,C101552,2024-04-27,2999,netbanking
P8436951,C101552,2022-07-30,299,card
P7340306,C101552,2022-04-14,299,upi
P4968704,C101552,2022-10-31,2999,netbanking
P2904765,C101553,2022-03-11,299,card
P7791789,C101553,2022-04-07,0,upi
P9689307,C101553,2024-04-04,2999,card
P7233179,C101553,2023-01-13,0,upi
P3319601,C101553,2024-06-18,0,upi
P2188950,C101553,2022-11-15,2999,card
P8218857,C101554,2022-05-01,0,upi
P9286712,C101554,2023-06-19,299,card
P9232413,C101554,2022-11-05,2999,card
P3750425,C101554,2023-07-15,299,netbanking
P7824457,C101554,2022-11-19,299,upi
P5161086,C101554,2023-10-16,0,card
P4422886,C101554,2022-10-07,299,upi
P2473103,C101555,2022-11-29,2999,netbanking
P3056200,C101555,2022-01-11,0,netbanking
P3777148,C101556,2022-01-28,0,netbanking
P4407669,C101557,2023-06-20,0,card
P2966676,C101557,2023-12-12,2999,card
P5495195,C101557,2024-03-14,299,upi
P2134464,C101557,2023-08-09,299,upi
P2284517,C101557,2022-10-04,299,card
P2423349,C101557,2022-02-24,2999,card
P3168279,C101557,2022-04-02,299,upi
P2370124,C101557,2022-02-16,0,netbanking
P6125509,C101558,2024-04-11,299,card
P5331980,C101558,2023-04-24,299,netbanking
P2564372,C101558,2023-12-19,0,netbanking
P8970430,C101558,2022-11-17,299,card
P8318098,C101558,2023-08-06,299,upi
P5598494,C101558,2022-04-09,299,card
P4167853,C101558,2022-05-13,2999,upi
P4122206,C101559,2022-02-27,299,netbanking
P2136461,C101559,2024-01-27,299,card
P5321020,C101559,2022-06-26,299,netbanking
P3585589,C101559,2022-11-26,299,card
P9016781,C101559,2022-09-26,299,netbanking
P1146783,C101559,2024-02-07,0,card
P1420698,C101559,2023-06-06,0,netbanking
P9355922,C101559,2024-02-07,299,upi
P9680521,C101561,2023-04-18,299,card
P7090721,C101561,2023-10-22,299,netbanking
P4239282,C101562,2022-10-03,2999,netbanking
P5833555,C101562,2023-02-24,299,upi
P6537677,C101562,2022-06-17,299,upi
P3994127,C101562,2022-10-09,299,netbanking
P6194058,C101562,2023-11-25,299,card
P8747912,C101562,2023-11-27,299,upi
P3889657,C101562,2022-03-04,0,card
P2813130,C101563,2023-10-02,2999,card
P6341948,C101563,2023-10-07,299,netbanking
P5902673,C101563,2024-04-23,0,netbanking
P7806360,C101563,2023-02-13,299,netbanking
P3207793,C101563,2023-03-23,299,upi
P1025193,C101563,2024-06-01,299,netbanking
P3923525,C101564,2024-03-04,2999,netbanking
P8702631,C101564,2023-08-09,299,netbanking
P3206903,C101564,2022-06-02,299,upi
P4950912,C101564,2024-03-13,2999,netbanking
P2948426,C101564,2023-12-19,299,card
P9778399,C101564,2024-01-08,299,card
P8342958,C101564,2023-10-26,2999,card
P7882752,C101566,2024-06-19,299,card
P5040459,C101566,2023-12-10,299,upi
P6076329,C101566,2022-08-02,299,upi
P5641276,C101566,2024-02-13,299,card
P4868506,C101566,2022-12-25,2999,card
P8373029,C101566,2023-08-20,299,netbanking
P1785139,C101566,2023-01-04,2999,upi
P3892213,C101566,2023-07-17,0,card
P6405242,C101568,2023-06-10,299,netbanking
P9415659,C101568,2023-02-03,299,netbanking
P3322252,C101568,2022-02-17,0,netbanking
P5672493,C101569,2022-11-07,299,netbanking
P3577576,C101569,2022-01-02,2999,card
P9682767,C101569,2023-04-07,2999,netbanking
P8044724,C101569,2022-07-24,299,upi
P3212552,C101569,2023-12-10,299,upi
P7350776,C101569,2023-11-06,299,netbanking
P5629239,C101569,2023-07-20,0,netbanking
P5967363,C101569,2023-09-25,299,card
P5921118,C101570,2023-12-03,0,netbanking
P1926615,C101571,2023-09-06,299,netbanking
P5804086,C101571,2022-09-28,2999,upi
P6473913,C101571,2023-04-12,299,card
P6808512,C101571,2022-03-25,2999,netbanking
P9230095,C101571,2022-08-29,0,card
P3797398,C101571,2023-10-11,0,upi
P1300233,C101571,2023-02-15,2999,card
P3167069,C101572,2022-01-22,299,card
P9683477,C101572,2022-09-13,299,upi
P1190903,C101572,2022-05-31,299,upi
P1273137,C101572,2023-12-01,0,card
P3890542,C101572,2022-01-15,299,card
P8928710,C101572,2023-09-01,299,card
P8067322,C101573,2022-01-09,299,netbanking
P9081959,C101573,2023-10-16,2999,card
P3330688,C101573,2024-01-19,0,upi
P5497912,C101573,2023-10-03,2999,upi
P6269093,C101573,2023-03-09,2999,card
P6259911,C101573,2023-10-09,299,upi
P1079967,C101573,2022-07-27,2999,netbanking
P3473703,C101573,2023-09-17,299,card
P3852796,C101574,2022-07-05,299,upi
P3143849,C101574,2022-05-04,299,upi
P2736344,C101575,2023-07-15,0,upi
P1350286,C101575,2023-02-13,299,upi
P6372872,C101575,2022-07-29,299,netbanking
P4641570,C101575,2024-04-19,0,netbanking
P3928034,C101575,2024-03-03,299,netbanking
P3507839,C101575,2024-01-05,2999,upi
P3792044,C101575,2022-08-22,299,card
P3409841,C101575,2023-05-22,299,card
P5346047,C101576,2022-11-09,0,netbanking
P5494996,C101576,2022-05-22,2999,card
P7575674,C101576,2022-03-15,299,netbanking
P9808728,C101578,2022-08-08,299,upi
P2366980,C101578,2023-10-22,299,card
P5547063,C101578,2022-09-18,2999,card
P3797632,C101578,2023-07-09,299,netbanking
P3752831,C101578,2023-11-18,2999,card
P4213743,C101578,2022-08-08,0,netbanking
P3960422,C101578,2022-05-10,299,netbanking
P6051556,C101578,2023-05-30,2999,card
P7630194,C101579,2024-02-12,0,netbanking
P8460944,C101579,2022-05-03,2999,netbanking
P1761639,C101579,2022-03-25,299,card
P2573781,C101579,2023-06-05,299,card
P9540056,C101579,2024-02-24,299,upi
P4301874,C101579,2023-02-14,299,upi
P5024641,C101580,2022-04-24,299,netbanking
P4804674,C101580,2023-10-21,299,card
P6335268,C101581,2024-02-10,0,upi
P3995962,C101581,2024-01-03,2999,netbanking
P5361462,C101581,2022-03-24,299,card
P6992546,C101581,2022-12-20,299,card
P6065380,C101581,2024-04-25,0,netbanking
P8492687,C101581,2022-09-21,299,netbanking
P3589277,C101581,2022-05-15,2999,netbanking
P1860180,C101582,2022-01-29,299,upi
P5431397,C101582,2024-06-13,299,upi
P9261459,C101582,2023-06-13,299,upi
P5418560,C101582,2024-04-01,299,card
P5265591,C101582,2024-03-01,2999,upi
P3937787,C101582,2022-06-19,2999,netbanking
P6758546,C101582,2023-11-05,2999,netbanking
P1534232,C101583,2022-07-25,299,upi
P9247984,C101583,2022-08-12,299,netbanking
P9642115,C101583,2022-09-17,2999,card
P7119335,C101583,2024-05-30,299,upi
P1875893,C101583,2023-10-26,2999,card
P4557168,C101583,2023-06-22,299,upi
P8347537,C101583,2024-03-13,299,netbanking
P4729870,C101584,2024-05-16,299,card
P1845458,C101584,2022-05-29,299,netbanking
P1875987,C101584,2024-02-09,299,card
P1074344,C101584,2023-02-14,2999,card
P1033035,C101585,2022-09-10,0,netbanking
P8627280,C101585,2023-10-17,299,upi
P5079617,C101585,2023-05-15,0,upi
P7406114,C101585,2023-03-22,2999,card
P7097329,C101585,2023-05-10,0,card
P6968141,C101585,2023-06-04,299,upi
P9704181,C101585,2023-08-19,299,upi
P9162551,C101585,2023-03-29,299,netbanking
P6321395,C101586,2024-01-15,0,card
P4932085,C101587,2024-05-10,0,card
P4902589,C101587,2022-08-20,299,card
P4730965,C101587,2022-12-07,299,upi
P4554619,C101587,2023-05-29,299,upi
P1625355,C101587,2023-05-26,0,netbanking
P5138019,C101587,2022-07-08,0,card
P5882538,C101587,2023-07-01,299,card
P5856079,C101589,2023-03-24,299,netbanking
P8692313,C101589,2023-11-27,299,card
P2757464,C101589,2023-01-24,2999,card
P3831475,C101589,2023-09-19,0,card
P9799515,C101589,2023-04-20,299,netbanking
P1736794,C101590,2022-06-07,2999,card
P7724555,C101591,2023-09-13,299,card
P5695334,C101591,2022-06-08,299,netbanking
P1603622,C101591,2023-07-08,299,card
P6925277,C101591,2024-06-19,299,card
P3682613,C101591,2022-06-12,299,card
P3228538,C101591,2022-09-26,2999,card
P8626061,C101591,2024-02-12,299,upi
P2943502,C101592,2023-03-13,299,netbanking
P8547611,C101592,2024-06-09,0,netbanking
P5117938,C101592,2024-01-04,299,upi
P3537181,C101592,2023-04-03,299,netbanking
P2323225,C101592,2022-02-25,299,netbanking
P1381592,C101593,2024-05-21,0,netbanking
P2884744,C101593,2022-03-07,0,netbanking
P6388492,C101593,2023-04-02,299,card
P6538320,C101593,2023-10-16,299,upi
P7567526,C101593,2022-12-07,299,netbanking
P8711209,C101593,2023-04-11,299,card
P5937298,C101593,2024-06-12,299,netbanking
P7180275,C101594,2022-09-11,2999,upi
P1723698,C101594,2022-04-25,2999,netbanking
P8605062,C101594,2023-03-05,2999,netbanking
P6094656,C101594,2024-01-03,299,upi
P5984431,C101594,2024-06-06,299,netbanking
P9524370,C101594,2022-09-24,2999,upi
P1712300,C101594,2023-08-01,2999,card
P7686793,C101595,2022-05-08,299,upi
P9248754,C101595,2023-05-15,0,netbanking
P9644379,C101595,2023-06-16,2999,card
P4943353,C101595,2022-02-23,0,netbanking
P3779999,C101595,2022-01-19,299,card
P3274128,C101595,2022-10-21,299,upi
P1032500,C101595,2022-08-13,299,upi
P4764066,C101597,2022-08-08,299,netbanking
P3024320,C101597,2022-11-06,299,netbanking
P9049977,C101597,2023-07-01,299,upi
P3020111,C101597,2024-04-04,0,netbanking
P6371156,C101597,2024-03-09,299,netbanking
P6250946,C101597,2023-12-25,299,upi
P1306221,C101597,2024-03-19,2999,card
P4287880,C101597,2024-04-08,0,netbanking
P4855555,C101598,2022-02-26,2999,netbanking
P1163850,C101598,2023-06-06,0,netbanking
P7193765,C101598,2022-07-14,0,card
P2768836,C101599,2022-07-30,299,card
P5182346,C101599,2024-04-26,299,card
P4691762,C101599,2023-03-28,0,netbanking
P3533488,C101599,2022-04-22,299,card
P1483827,C101600,2024-03-26,299,upi
P5539325,C101600,2024-03-24,299,upi
P9637916,C101600,2023-07-19,299,netbanking
P2817434,C101600,2023-10-04,299,netbanking
P9365788,C101600,2024-02-29,2999,netbanking
P8758888,C101601,2023-08-02,299,netbanking
P3317386,C101601,2022-08-22,0,card
P3976521,C101601,2023-12-12,299,upi
P3234284,C101601,2023-10-20,0,card
P9069444,C101601,2024-06-14,299,card
P3403339,C101602,2022-02-09,2999,netbanking
P4947444,C101602,2023-06-19,299,netbanking
P7645541,C101602,2024-03-31,299,netbanking
P2579456,C101602,2022-08-04,0,card
P1654203,C101602,2023-10-07,299,upi
P3995056,C101602,2023-03-06,0,netbanking
P5637789,C101602,2022-02-01,299,card
P8717244,C101602,2023-03-16,299,card
P4297081,C101603,2023-03-01,0,upi
P4734264,C101603,2022-02-11,2999,card
P2066757,C101603,2023-07-10,2999,upi
P7501279,C101603,2024-05-22,299,card
P2130806,C101603,2023-08-16,2999,upi
P5319058,C101603,2023-08-09,299,upi
P7592246,C101603,2023-07-13,2999,upi
P1655423,C101603,2023-05-07,2999,card
P7372359,C101604,2023-10-27,2999,netbanking
P7827605,C101604,2023-12-17,299,upi
P5301693,C101604,2024-05-17,299,card
P5598357,C101604,2022-10-07,2999,netbanking
P2078072,C101604,2023-08-24,299,card
P6889834,C101604,2022-05-03,2999,upi
P1709310,C101604,2022-03-25,299,netbanking
P5407764,C101605,2022-12-18,299,upi
P3940815,C101606,2023-03-27,299,card
P6607610,C101606,2022-11-27,2999,card
P1247178,C101607,2022-08-23,299,card
P2719287,C101607,2024-01-25,0,netbanking
P1779529,C101607,2023-06-01,299,card
P9293461,C101607,2023-06-23,299,upi
P6661694,C101607,2022-05-19,299,netbanking
P6057065,C101607,2023-05-31,299,netbanking
P4762340,C101607,2022-06-29,299,netbanking
P8975793,C101609,2022-06-15,299,netbanking
P4014801,C101609,2024-04-01,2999,card
P7246692,C101610,2023-12-09,299,card
P2923322,C101610,2022-06-12,0,card
P6768711,C101610,2023-12-05,299,netbanking
P3819106,C101610,2024-05-12,299,upi
P3469451,C101610,2023-05-14,2999,card
P2158312,C101610,2022-09-05,0,card
P3022707,C101610,2024-06-05,2999,card
P5818172,C101611,2022-08-15,0,netbanking
P7477665,C101611,2022-03-11,2999,upi
P4923486,C101611,2023-01-28,2999,card
P3662318,C101611,2023-07-10,299,netbanking
P8367323,C101612,2023-04-19,299,card
P7130273,C101612,2024-02-15,0,upi
P8368072,C101612,2024-03-24,299,upi
P8803483,C101612,2022-05-16,299,upi
P8820843,C101612,2023-03-28,0,card
P9538403,C101612,2022-04-23,299,netbanking
P1445711,C101613,2023-02-22,2999,upi
P4165720,C101613,2022-12-27,0,netbanking
P6053387,C101613,2023-12-21,0,upi
P6559326,C101613,2023-02-08,2999,upi
P2022099,C101614,2022-10-21,0,card
P7391873,C101614,2023-09-21,0,netbanking
P4896795,C101614,2024-03-22,2999,upi
P9958536,C101614,2022-09-23,2999,netbanking
P9455148,C101614,2023-03-24,299,card
P2574521,C101614,2023-05-17,0,card
P5870224,C101614,2023-03-14,2999,card
P3655627,C101615,2024-03-18,2999,card
