"customer_id","signup_date","gender","age_group","city","acquisition_channel"
C102646,"2023-10-17",Female,"10-12",Vijayawada,Referral
C102647,"2024-03-21",Female,"13-15",Delhi,FB Ads
C102648,"2022-02-28",Male,"13-15",Hyderabad,FB Ads
C102649,"2022-03-18",Male,"13-15",Rajahmundry,School Partnership
C102650,"2023-11-19",Male,"13-15",Chennai,FB Ads
C102651,"2023-10-15",Male,"13-15",Delhi,FB Ads
C102652,"2023-02-20",Male,"10-12",Delhi,FB Ads
C102653,"2023-01-08",Male,"13-15",Chennai,FB Ads
C102654,"2023-06-10",Female,"10-12",Delhi,FB Ads
C102655,"2024-03-31",Male,"10-12",Rajahmundry,Organic
C102656,"2024-02-07",Female,"13-15",Chennai,Referral
C102657,"2023-11-27",Female,"16-18",Chennai,FB Ads
C102658,"2022-06-13",Male,"16-18",Vijayawada,FB Ads
C102659,"2022-02-01",Female,"13-15",Hyderabad,Organic
C102660,"2022-05-27",Male,"10-12",Vijayawada,Organic
C102661,"2024-05-19",Female,"10-12",Hyderabad,Organic
C102662,"2023-09-15",Male,"16-18",Chennai,Google Ads
C102663,"2023-11-26",Female,"13-15",Delhi,Organic
C102664,"2024-03-11",Female,"13-15",Hyderabad,School Partnership
C102665,"2023-03-25",Male,"16-18",Chennai,Organic
C102666,"2022-02-05",Male,"13-15",Chennai,Organic
C102667,"2022-05-10",Female,"16-18",Vijayawada,Organic
C102668,"2022-03-10",Female,"10-12",Vijayawada,Organic
C102669,"2022-08-30",Male,"13-15",Delhi,Google Ads
C102670,"2024-03-08",Female,"16-18",Bengaluru,Referral
C102671,"2023-10-23",Male,"10-12",Rajahmundry,Google Ads
C102672,"2023-01-11",Female,"13-15",Bengaluru,Organic
C102673,"2023-01-06",Male,"13-15",Bengaluru,Organic
C102674,"2023-01-28",Female,"16-18",Delhi,FB Ads
C102675,"2023-08-04",Male,"10-12",Hyderabad,School Partnership
C102676,"2022-02-03",Male,"13-15",Delhi,Organic
C102677,"2023-09-12",Male,"10-12",Delhi,Google Ads
C102678,"2022-06-07",Male,"13-15",Chennai,FB Ads
C102679,"2023-11-27",Female,"10-12",Chennai,Organic
C102680,"2023-04-06",Male,"10-12",Chennai,FB Ads
C102681,"2023-01-15",Female,"13-15",Rajahmundry,Organic
C102682,"2023-01-16",Male,"16-18",Hyderabad,Google Ads
C102683,"2023-03-31",Male,"10-12",Hyderabad,Organic
C102684,"2024-02-21",Male,"10-12",Chennai,Google Ads
C102685,"2022-03-20",Male,"16-18",Bengaluru,Organic
C102686,"2023-08-11",Male,"13-15",Rajahmundry,School Partnership
C102687,"2022-05-21",Male,"16-18",Bengaluru,Organic
C102688,"2023-06-27",Female,"10-12",Vijayawada,Referral
C102689,"2023-01-11",Male,"13-15",Hyderabad,Referral
C102690,"2023-02-12",Female,"10-12",Hyderabad,School Partnership
C102691,"2022-11-18",Female,"10-12",Bengaluru,FB Ads
C102692,"2023-10-28",Male,"13-15",Rajahmundry,Google Ads
C102693,"2022-10-13",Male,"13-15",Hyderabad,FB Ads
C102694,"2022-09-13",Other,"16-18",Bengaluru,Organic
C102695,"2022-04-27",Female,"13-15",Delhi,FB Ads
C102696,"2022-01-27",Female,"13-15",Delhi,Organic
C102697,"2024-01-24",Male,"13-15",Rajahmundry,School Partnership
C102698,"2022-07-10",Female,"16-18",Bengaluru,Organic
C102699,"2023-05-27",Female,"10-12",Delhi,FB Ads
C102700,"2023-06-15",Female,"10-12",Rajahmundry,Google Ads
C102701,"2023-02-01",Other,"13-15",Chennai,FB Ads
C102702,"2023-07-30",Male,"13-15",Rajahmundry,Google Ads
C102703,"2022-05-01",Male,"10-12",Vijayawada,Organic
C102704,"2022-09-26",Female,"16-18",Chennai,FB Ads
C102705,"2024-03-04",Female,"10-12",Bengaluru,Organic
C102706,"2022-09-24",Male,"16-18",Chennai,School Partnership
C102707,"2023-12-22",Male,"10-12",Chennai,Google Ads
C102708,"2023-04-02",Male,"13-15",Bengaluru,School Partnership
C102709,"2022-08-08",Male,"16-18",Bengaluru,Organic
C102710,"2023-09-19",Female,"10-12",Delhi,Organic
C102711,"2022-10-20",Female,"16-18",Vijayawada,Organic
C102712,"2023-12-12",Male,"13-15",Bengaluru,Organic
C102713,"2023-05-18",Male,"16-18",Hyderabad,Organic
C102714,"2022-07-24",Male,"13-15",Hyderabad,Google Ads
C102715,"2022-05-06",Male,"13-15",Vijayawada,Organic
C102716,"2022-05-19",Female,"10-12",Rajahmundry,FB Ads
C102717,"2024-05-23",Other,"13-15",Rajahmundry,Referral
C102718,"2022-03-17",Female,"10-12",Hyderabad,Google Ads
C102719,"2023-04-08",Male,"10-12",Bengaluru,FB Ads
C102720,"2022-06-26",Female,"10-12",Vijayawada,FB Ads
C102721,"2024-01-01",Female,"13-15",Rajahmundry,FB Ads
C102722,"2023-04-01",Female,"16-18",Rajahmundry,Organic
C102723,"2022-03-31",Male,"10-12",Chennai,Google Ads
C102724,"2024-04-09",Male,"10-12",Hyderabad,FB Ads
C102725,"2023-11-30",Male,"13-15",Bengaluru,Referral
C102726,"2024-05-15",Male,"10-12",Vijayawada,Google Ads
C102727,"2022-11-24",Male,"10-12",Rajahmundry,Google Ads
C102728,"2023-11-15",Male,"10-12",Chennai,FB Ads
C102729,"2022-12-22",Female,"16-18",Hyderabad,Organic
C102730,"2023-12-28",Female,"16-18",Hyderabad,Google Ads
C102731,"2022-03-08",Male,"13-15",Vijayawada,FB Ads
C102732,"2023-07-18",Male,"13-15",Rajahmundry,Organic
C102733,"2023-07-10",Female,"13-15",Vijayawada,Organic
C102734,"2022-10-25",Female,"13-15",Vijayawada,Organic
C102735,"2022-11-04",Female,"13-15",Delhi,Google Ads
C102736,"2024-05-21",Other,"13-15",Chennai,Organic
C102737,"2022-06-11",Female,"10-12",Hyderabad,FB Ads
C102738,"2023-12-30",Other,"10-12",Delhi,FB Ads
C102739,"2023-12-28",Male,"13-15",Bengaluru,FB Ads
C102740,"2023-12-19",Male,"16-18",Hyderabad,Referral
C102741,"2023-10-16",Male,"13-15",Hyderabad,Referral
C102742,"2022-06-28",Male,"16-18",Chennai,FB Ads
C102743,"2024-03-23",Male,"16-18",Bengaluru,Organic
C102744,"2023-01-06",Female,"10-12",Rajahmundry,FB Ads
C102745,"2023-06-05",Female,"13-15",Bengaluru,Google Ads
C102746,"2022-08-18",Female,"13-15",Rajahmundry,FB Ads
C102747,"2022-05-05",Male,"16-18",Bengaluru,Google Ads
C102748,"2022-07-25",Female,"16-18",Vijayawada,Organic
C102749,"2024-03-22",Female,"13-15",Bengaluru,Google Ads
C102750,"2022-05-23",Male,"10-12",Delhi,Organic
C102751,"2022-08-31",Female,"16-18",Delhi,Google Ads
C102752,"2024-03-20",Male,"10-12",Chennai,Organic
C102753,"2023-05-21",Male,"16-18",Rajahmundry,Google Ads
C102754,"2022-01-27",Female,"16-18",Hyderabad,Organic
C102755,"2023-01-05",Male,"13-15",Chennai,FB Ads
C102756,"2023-07-22",Male,"13-15",Delhi,Google Ads
C102757,"2023-08-10",Female,"13-15",Delhi,Organic
C102758,"2023-01-13",Female,"13-15",Rajahmundry,Google Ads
C102759,"2023-04-24",Male,"13-15",Delhi,Google Ads
C102760,"2024-04-02",Male,"16-18",Delhi,FB Ads
C102761,"2023-07-19",Male,"16-18",Rajahmundry,FB Ads
C102762,"2022-05-13",Female,"16-18",Delhi,FB Ads
C102763,"2023-09-19",Male,"10-12",Hyderabad,FB Ads
C102764,"2022-03-30",Male,"16-18",Vijayawada,FB Ads
C102765,"2022-03-09",Female,"13-15",Chennai,Google Ads
C102766,"2022-11-13",Female,"10-12",Hyderabad,FB Ads
C102767,"2023-02-12",Male,"10-12",Hyderabad,Organic
C102768,"2024-01-05",Female,"10-12",Vijayawada,Organic
C102769,"2024-01-07",Female,"16-18",Chennai,Organic
C102770,"2023-05-06",Male,"13-15",Hyderabad,Organic
C102771,"2023-06-23",Male,"13-15",Delhi,Google Ads
C102772,"2023-02-25",Female,"10-12",Vijayawada,Google Ads
C102773,"2024-02-27",Male,"13-15",Chennai,Organic
C102774,"2023-02-24",Female,"10-12",Bengaluru,School Partnership
C102775,"2024-04-23",Male,"13-15",Rajahmundry,FB Ads
C102776,"2023-08-12",Male,"13-15",Delhi,School Partnership
C102777,"2022-03-17",Male,"10-12",Vijayawada,Google Ads
C102778,"2022-05-09",Male,"16-18",Rajahmundry,Google Ads
C102779,"2022-11-21",Male,"10-12",Bengaluru,Organic
C102780,"2023-10-20",Male,"13-15",Hyderabad,Organic
C102781,"2022-03-17",Female,"13-15",Hyderabad,Organic
C102782,"2023-04-06",Other,"13-15",Chennai,Google Ads
C102783,"2023-04-23",Female,"10-12",Vijayawada,Organic
C102784,"2023-11-28",Female,"10-12",Vijayawada,Google Ads
C102785,"2023-06-14",Male,"16-18",Chennai,Organic
C102786,"2022-12-19",Other,"10-12",Rajahmundry,Referral
C102787,"2022-05-12",Male,"16-18",Hyderabad,Organic
C102788,"2024-06-18",Female,"16-18",Hyderabad,Organic
C102789,"2024-04-28",Other,"10-12",Vijayawada,Organic
C102790,"2024-03-09",Female,"10-12",Vijayawada,FB Ads
C102791,"2023-07-19",Other,"13-15",Chennai,Organic
C102792,"2023-10-18",Female,"16-18",Bengaluru,Google Ads
C102793,"2023-08-25",Male,"16-18",Rajahmundry,Organic
C102794,"2022-07-06",Male,"13-15",Delhi,FB Ads
C102795,"2024-02-26",Female,"16-18",Bengaluru,Referral
C102796,"2022-05-13",Male,"10-12",Bengaluru,Organic
C102797,"2023-03-20",Female,"16-18",Vijayawada,School Partnership
C102798,"2023-05-30",Other,"16-18",Vijayawada,School Partnership
C102799,"2024-06-08",Male,"10-12",Vijayawada,Organic
C102800,"2022-02-26",Female,"10-12",Bengaluru,Organic
C102801,"2024-05-01",Female,"10-12",Rajahmundry,FB Ads
C102802,"2022-05-08",Female,"10-12",Vijayawada,Google Ads
C102803,"2023-06-15",Other,"16-18",Hyderabad,FB Ads
C102804,"2022-06-06",Female,"13-15",Rajahmundry,Google Ads
C102805,"2022-11-08",Other,"10-12",Hyderabad,Google Ads
C102806,"2022-06-18",Female,"13-15",Rajahmundry,Organic
C102807,"2022-06-15",Male,"16-18",Vijayawada,Referral
C102808,"2022-11-27",Male,"13-15",Delhi,Google Ads
C102809,"2023-12-28",Female,"13-15",Chennai,FB Ads
C102810,"2022-08-19",Male,"10-12",Vijayawada,Referral
C102811,"2022-12-21",Female,"16-18",Bengaluru,Google Ads
C102812,"2023-06-16",Female,"16-18",Delhi,Organic
C102813,"2022-10-18",Male,"10-12",Bengaluru,FB Ads
C102814,"2024-05-16",Female,"10-12",Rajahmundry,FB Ads
C102815,"2022-03-22",Female,"10-12",Bengaluru,Organic
C102816,"2022-09-14",Female,"10-12",Delhi,School Partnership
C102817,"2022-07-21",Male,"13-15",Delhi,Organic
C102818,"2023-10-13",Male,"16-18",Vijayawada,Google Ads
C102819,"2023-07-19",Male,"13-15",Hyderabad,FB Ads
C102820,"2022-10-09",Female,"16-18",Vijayawada,Organic
C102821,"2022-05-09",Male,"13-15",Rajahmundry,School Partnership
C102822,"2023-10-03",Female,"13-15",Bengaluru,Referral
C102823,"2022-11-07",Male,"13-15",Hyderabad,FB Ads
C102824,"2023-09-22",Male,"10-12",Chennai,Organic
C102825,"2023-07-01",Female,"13-15",Delhi,Organic
C102826,"2022-04-06",Female,"13-15",Hyderabad,FB Ads
C102827,"2023-05-30",Male,"10-12",Hyderabad,Organic
C102828,"2023-10-19",Male,"13-15",Vijayawada,FB Ads
C102829,"2022-06-22",Male,"13-15",Chennai,School Partnership
C102830,"2023-08-30",Female,"16-18",Delhi,FB Ads
C102831,"2023-08-18",Female,"13-15",Rajahmundry,Referral
C102832,"2022-06-07",Male,"16-18",Rajahmundry,Google Ads
C102833,"2022-06-25",Male,"13-15",Hyderabad,FB Ads
C102834,"2023-11-06",Male,"16-18",Hyderabad,Referral
C102835,"2023-10-02",Female,"13-15",Bengaluru,FB Ads
C102836,"2024-01-08",Other,"16-18",Chennai,Referral
C102837,"2023-09-12",Male,"13-15",Delhi,Organic
C102838,"2022-12-12",Female,"13-15",Hyderabad,Organic
C102839,"2024-05-12",Male,"13-15",Bengaluru,Referral
C102840,"2023-08-01",Male,"13-15",Chennai,FB Ads
C102841,"2022-02-12",Female,"10-12",Delhi,Referral
C102842,"2024-04-25",Female,"10-12",Rajahmundry,School Partnership
C102843,"2024-06-03",Female,"10-12",Bengaluru,Organic
C102844,"2022-01-30",Female,"16-18",Chennai,FB Ads
C102845,"2022-03-25",Male,"10-12",Bengaluru,FB Ads
C102846,"2022-02-16",Female,"10-12",Hyderabad,Google Ads
C102847,"2023-10-19",Male,"13-15",Vijayawada,Google Ads
C102848,"2024-02-29",Female,"13-15",Rajahmundry,Organic
C102849,"2023-08-14",Male,"13-15",Hyderabad,FB Ads
C102850,"2022-09-29",Female,"10-12",Hyderabad,Google Ads
C102851,"2023-10-29",Male,"16-18",Chennai,Organic
C102852,"2022-08-04",Male,"16-18",Bengaluru,Referral
C102853,"2024-02-25",Female,"16-18",Rajahmundry,Google Ads
C102854,"2023-08-09",Male,"13-15",Hyderabad,School Partnership
C102855,"2023-03-03",Female,"16-18",Chennai,Organic
C102856,"2023-09-25",Male,"10-12",Rajahmundry,Organic
C102857,"2023-10-17",Male,"10-12",Bengaluru,FB Ads
C102858,"2022-02-01",Male,"10-12",Hyderabad,Organic
C102859,"2023-05-25",Male,"13-15",Delhi,School Partnership
C102860,"2023-10-05",Female,"13-15",Hyderabad,Organic
C102861,"2023-07-13",Male,"13-15",Hyderabad,Google Ads
C102862,"2022-10-24",Female,"10-12",Rajahmundry,FB Ads
C102863,"2023-10-20",Female,"13-15",Rajahmundry,FB Ads
C102864,"2022-11-06",Male,"13-15",Rajahmundry,Organic
C102865,"2023-05-10",Female,"13-15",Rajahmundry,Google Ads
C102866,"2022-09-08",Female,"13-15",Chennai,FB Ads
C102867,"2024-04-04",Female,"10-12",Vijayawada,Organic
C102868,"2024-04-06",Male,"16-18",Chennai,School Partnership
C102869,"2023-12-03",Male,"13-15",Hyderabad,Organic
C102870,"2023-02-20",Female,"10-12",Chennai,FB Ads
C102871,"2022-11-01",Female,"10-12",Bengaluru,FB Ads
C102872,"2023-04-10",Female,"13-15",Delhi,Organic
C102873,"2022-03-16",Male,"16-18",Rajahmundry,School Partnership
C102874,"2023-12-07",Female,"13-15",Bengaluru,FB Ads
C102875,"2022-03-03",Male,"10-12",Delhi,Organic
C102876,"2022-06-11",Female,"16-18",Bengaluru,FB Ads
C102877,"2023-03-27",Male,"13-15",Hyderabad,Google Ads
C102878,"2023-03-02",Female,"13-15",Rajahmundry,FB Ads
C102879,"2023-05-11",Male,"13-15",Bengaluru,Google Ads
C102880,"2023-04-21",Male,"10-12",Hyderabad,Organic
C102881,"2022-07-28",Female,"13-15",Rajahmundry,Organic
C102882,"2022-12-15",Male,"13-15",Vijayawada,Referral
C102883,"2023-09-14",Male,"16-18",Hyderabad,Organic
C102884,"2022-05-28",Male,"13-15",Chennai,Referral
C102885,"2022-11-17",Female,"13-15",Rajahmundry,Organic
C102886,"2024-06-01",Female,"13-15",Bengaluru,Referral
C102887,"2024-01-06",Male,"16-18",Delhi,FB Ads
C102888,"2022-11-23",Female,"16-18",Bengaluru,Google Ads
C102889,"2024-01-22",Female,"13-15",Chennai,Organic
C102890,"2024-05-31",Male,"13-15",Chennai,Organic
C102891,"2022-12-20",Female,"13-15",Bengaluru,Organic
C102892,"2023-02-13",Female,"13-15",Delhi,Organic
C102893,"2022-05-14",Female,"10-12",Rajahmundry,Organic
C102894,"2024-02-18",Male,"13-15",Hyderabad,FB Ads
C102895,"2023-01-15",Female,"10-12",Chennai,FB Ads
C102896,"2023-06-12",Female,"16-18",Chennai,Google Ads
C102897,"2023-07-30",Male,"13-15",Chennai,Google Ads
C102898,"2022-04-19",Male,"16-18",Delhi,Google Ads
C102899,"2022-11-23",Male,"13-15",Vijayawada,FB Ads
C102900,"2022-09-05",Male,"13-15",Delhi,FB Ads
C102901,"2023-04-23",Female,"13-15",Rajahmundry,FB Ads
C102902,"2022-05-06",Male,"10-12",Rajahmundry,Referral
C102903,"2022-10-01",Male,"13-15",Rajahmundry,Organic
C102904,"2023-04-06",Female,"10-12",Rajahmundry,Organic
C102905,"2022-09-11",Male,"13-15",Rajahmundry,Google Ads
C102906,"2022-05-25",Other,"13-15",Bengaluru,Organic
C102907,"2022-04-10",Male,"16-18",Chennai,Referral
C102908,"2022-02-21",Male,"10-12",Delhi,Referral
C102909,"2022-10-25",Male,"10-12",Bengaluru,Organic
C102910,"2023-01-29",Male,"13-15",Delhi,Organic
C102911,"2024-06-03",Male,"16-18",Vijayawada,FB Ads
C102912,"2023-09-23",Female,"13-15",Hyderabad,Google Ads
C102913,"2023-03-05",Other,"13-15",Chennai,Organic
C102914,"2022-09-12",Male,"13-15",Vijayawada,Google Ads
C102915,"2024-06-05",Female,"10-12",Bengaluru,FB Ads
C102916,"2022-06-13",Female,"16-18",Hyderabad,Organic
C102917,"2024-04-13",Female,"13-15",Vijayawada,Organic
C102918,"2022-12-02",Male,"10-12",Delhi,Google Ads
C102919,"2023-08-15",Male,"13-15",Hyderabad,Organic
C102920,"2024-01-09",Male,"10-12",Delhi,Referral
C102921,"2022-11-17",Female,"16-18",Vijayawada,FB Ads
C102922,"2022-07-14",Female,"10-12",Bengaluru,FB Ads
C102923,"2024-02-21",Male,"13-15",Delhi,Referral
C102924,"2022-06-13",Male,"10-12",Hyderabad,Referral
C102925,"2023-05-26",Female,"13-15",Vijayawada,FB Ads
C102926,"2023-06-12",Female,"16-18",Delhi,Organic
C102927,"2023-04-24",Other,"13-15",Bengaluru,Google Ads
C102928,"2023-05-26",Female,"13-15",Chennai,FB Ads
C102929,"2024-06-19",Male,"16-18",Bengaluru,Organic
C102930,"2022-11-12",Female,"10-12",Bengaluru,School Partnership
C102931,"2023-05-25",Female,"13-15",Chennai,Organic
C102932,"2022-01-24",Male,"10-12",Bengaluru,Organic
C102933,"2022-04-03",Female,"16-18",Chennai,Organic
C102934,"2023-02-07",Female,"13-15",Chennai,Google Ads
C102935,"2023-06-02",Male,"13-15",Delhi,Google Ads
C102936,"2023-04-14",Female,"13-15",Delhi,Organic
C102937,"2022-09-04",Female,"10-12",Chennai,Organic
C102938,"2022-08-09",Female,"10-12",Vijayawada,Organic
C102939,"2023-08-21",Male,"10-12",Hyderabad,Google Ads
C102940,"2022-12-28",Male,"13-15",Vijayawada,Organic
C102941,"2022-02-19",Female,"10-12",Chennai,School Partnership
C102942,"2022-02-21",Male,"10-12",Hyderabad,Organic
C102943,"2022-10-16",Female,"16-18",Delhi,School Partnership
C102944,"2023-05-22",Female,"16-18",Hyderabad,Organic
C102945,"2023-09-04",Male,"13-15",Chennai,Google Ads
C102946,"2024-05-13",Female,"13-15",Delhi,Organic
C102947,"2023-11-01",Female,"10-12",Hyderabad,Organic
C102948,"2023-11-20",Male,"13-15",Hyderabad,Referral
C102949,"2023-04-27",Female,"16-18",Vijayawada,Referral
C102950,"2022-10-20",Female,"10-12",Hyderabad,FB Ads
C102951,"2023-07-04",Female,"10-12",Chennai,Google Ads
C102952,"2022-01-09",Female,"16-18",Rajahmundry,FB Ads
C102953,"2024-05-17",Male,"13-15",Rajahmundry,Referral
C102954,"2022-04-21",Female,"10-12",Rajahmundry,Organic
C102955,"2023-03-18",Female,"13-15",Chennai,FB Ads
C102956,"2022-05-18",Female,"13-15",Rajahmundry,FB Ads
C102957,"2022-09-28",Female,"13-15",Vijayawada,FB Ads
C102958,"2024-01-15",Male,"16-18",Chennai,Referral
C102959,"2023-01-10",Female,"16-18",Delhi,Organic
C102960,"2024-02-22",Male,"13-15",Chennai,Organic
C102961,"2023-02-17",Male,"16-18",Chennai,FB Ads
C102962,"2023-01-10",Male,"13-15",Hyderabad,Google Ads
C102963,"2022-02-16",Other,"16-18",Hyderabad,Organic
C102964,"2023-02-15",Female,"13-15",Hyderabad,FB Ads
C102965,"2022-02-22",Female,"16-18",Bengaluru,School Partnership
C102966,"2023-08-07",Female,"16-18",Vijayawada,Organic
C102967,"2023-07-30",Female,"10-12",Chennai,Google Ads
C102968,"2022-07-19",Female,"16-18",Chennai,Google Ads
C102969,"2023-01-07",Female,"16-18",Hyderabad,FB Ads
C102970,"2023-07-21",Male,"16-18",Chennai,School Partnership
C102971,"2022-10-23",Male,"10-12",Delhi,Google Ads
C102972,"2022-03-17",Female,"16-18",Chennai,FB Ads
C102973,"2023-01-31",Female,"16-18",Rajahmundry,FB Ads
C102974,"2023-06-01",Male,"10-12",Delhi,Google Ads
C102975,"2023-04-07",Male,"16-18",Delhi,FB Ads
C102976,"2024-02-22",Female,"10-12",Chennai,Referral
C102977,"2023-07-18",Male,"10-12",Bengaluru,FB Ads
C102978,"2022-10-14",Female,"13-15",Hyderabad,Organic
C102979,"2024-04-25",Other,"13-15",Vijayawada,Organic
C102980,"2023-10-01",Male,"13-15",Vijayawada,Organic
C102981,"2023-11-28",Male,"10-12",Rajahmundry,Organic
C102982,"2023-09-18",Female,"16-18",Vijayawada,Referral
C102983,"2022-05-02",Female,"10-12",Vijayawada,Google Ads
C102984,"2022-05-12",Female,"10-12",Hyderabad,Google Ads
C102985,"2022-04-10",Other,"10-12",Hyderabad,Google Ads
C102986,"2023-02-08",Male,"13-15",Bengaluru,Referral
C102987,"2023-01-18",Female,"16-18",Rajahmundry,FB Ads
C102988,"2024-03-24",Female,"13-15",Vijayawada,Referral
C102989,"2022-12-14",Female,"16-18",Bengaluru,FB Ads
C102990,"2023-07-26",Male,"10-12",Rajahmundry,School Partnership
C102991,"2023-01-10",Female,"13-15",Delhi,Google Ads
C102992,"2024-02-13",Female,"13-15",Vijayawada,Organic
C102993,"2022-05-28",Male,"13-15",Vijayawada,FB Ads
C102994,"2022-07-23",Male,"10-12",Hyderabad,FB Ads
C102995,"2023-09-09",Female,"13-15",Chennai,Organic
C102996,"2023-06-06",Male,"13-15",Rajahmundry,FB Ads
C102997,"2023-02-16",Male,"16-18",Vijayawada,Organic
C102998,"2023-05-28",Male,"13-15",Rajahmundry,Organic
C102999,"2022-02-11",Female,"10-12",Bengaluru,School Partnership
