customer_id,date,sessions,minutes_watched,courses_completed
C101741,2025-08-17,7,196,1
C101741,2025-07-17,5,85,1
C101741,2025-06-17,3,90,0
C101741,2025-05-16,8,176,2
C101741,2025-04-19,3,51,0
C101741,2025-03-21,8,312,2
C101741,2025-02-19,9,180,1
C101741,2025-01-20,6,156,0
C101741,2024-12-17,9,135,0
C101742,2025-11-16,6,42,1
C101742,2025-10-13,5,100,0
C101742,2025-09-13,9,108,0
C101742,2025-08-13,5,0,0
C101742,2025-07-15,8,120,1
C101742,2025-06-16,9,162,1
C101742,2025-05-16,3,87,1
C101742,2025-04-16,7,280,1
C101742,2025-03-16,7,280,1
C101742,2025-02-19,10,190,0
C101742,2025-01-19,1,32,0
C101742,2024-12-20,7,133,1
C101743,2025-11-11,8,208,0
C101743,2025-10-13,4,100,1
C101743,2025-09-16,4,96,0
C101743,2025-08-16,2,58,0
C101743,2025-07-16,1,33,0
C101743,2025-06-17,4,80,0
C101743,2025-05-19,2,32,0
C101743,2025-04-16,9,360,1
C101743,2025-03-19,8,144,1
C101743,2025-02-15,10,240,0
C101743,2025-01-15,10,90,1
C101743,2024-12-21,6,60,0
C101744,2025-11-16,6,84,0
C101744,2025-10-17,2,76,0
C101744,2025-09-15,5,45,0
C101744,2025-08-13,7,119,0
C101744,2025-07-16,5,105,2
C101744,2025-06-19,10,220,1
C101744,2025-05-19,3,57,0
C101744,2025-04-18,8,304,0
C101744,2025-03-18,2,14,0
C101744,2025-02-17,7,147,0
C101744,2025-01-17,7,203,0
C101744,2024-12-21,5,135,1
C101745,2025-11-11,6,156,0
C101745,2025-10-17,4,60,0
C101745,2025-09-14,3,72,0
C101745,2025-08-16,5,70,0
C101745,2025-07-14,7,280,2
C101745,2025-06-18,4,120,0
C101745,2025-05-17,4,8,0
C101745,2025-04-19,6,90,0
C101745,2025-03-19,7,175,1
C101745,2025-02-17,4,76,0
C101745,2025-01-18,8,152,1
C101745,2024-12-19,7,203,0
C101746,2025-11-13,6,144,1
C101746,2025-10-16,3,54,0
C101746,2025-09-17,4,148,1
C101746,2025-08-17,7,189,1
C101746,2025-07-19,2,68,0
C101746,2025-06-18,8,216,0
C101746,2025-05-18,7,294,0
C101746,2025-04-15,7,126,1
C101746,2025-03-19,10,50,0
C101746,2025-02-16,10,240,0
C101746,2025-01-16,8,184,0
C101746,2024-12-16,6,102,0
C101747,2025-11-11,7,196,1
C101747,2025-10-16,6,138,1
C101747,2025-09-16,5,80,0
C101747,2025-08-13,10,230,1
C101747,2025-07-18,8,168,1
C101747,2025-06-15,4,84,0
C101747,2025-05-18,8,248,1
C101747,2025-04-20,9,135,0
C101747,2025-03-18,4,64,2
C101747,2025-02-19,4,64,1
C101747,2025-01-17,4,56,1
C101747,2024-12-20,10,290,0
C101748,2025-11-11,9,153,0
C101748,2025-10-15,10,240,0
C101748,2025-09-16,4,56,1
C101748,2025-08-16,4,112,1
C101748,2025-07-16,6,72,0
C101748,2025-06-16,8,232,1
C101748,2025-05-20,6,96,0
C101748,2025-04-16,9,288,0
C101748,2025-03-19,5,150,0
C101748,2025-02-17,9,117,0
C101748,2025-01-17,6,132,0
C101748,2024-12-16,5,85,1
C101749,2025-11-16,7,28,1
C101749,2025-10-12,7,231,0
C101749,2025-09-12,5,125,0
C101749,2025-08-18,7,224,0
C101749,2025-07-16,6,234,0
C101749,2025-06-19,6,102,2
C101749,2025-05-19,7,112,0
C101749,2025-04-16,12,180,0
C101749,2025-03-17,6,276,0
C101749,2025-02-19,10,170,1
C101749,2025-01-20,11,55,0
C101749,2024-12-18,7,56,1
C101750,2025-11-12,7,245,0
C101750,2025-10-15,10,320,0
C101750,2025-09-17,5,140,0
C101750,2025-08-15,7,154,1
C101750,2025-07-18,6,210,0
C101750,2025-06-17,10,220,1
C101750,2025-05-19,9,261,0
C101750,2025-04-20,5,90,0
C101750,2025-03-19,4,40,0
C101750,2025-02-14,5,145,1
C101750,2025-01-15,1,36,0
C101750,2024-12-21,5,95,0
C101751,2025-11-11,4,164,0
C101751,2025-10-16,11,0,1
C101751,2025-09-17,6,96,0
C101751,2025-08-17,2,48,0
C101751,2025-07-18,6,204,1
C101751,2025-06-17,9,189,0
C101751,2025-05-15,7,133,0
C101751,2025-04-20,6,162,2
C101751,2025-03-18,4,56,1
C101751,2025-02-17,1,27,1
C101751,2025-01-17,6,210,0
C101751,2024-12-21,3,30,0
C101752,2025-11-13,4,80,0
C101752,2025-10-13,4,104,2
C101752,2025-09-17,8,160,0
C101752,2025-08-14,5,85,2
C101752,2025-07-17,8,168,1
C101752,2025-06-16,5,110,2
C101752,2025-05-18,5,125,1
C101752,2025-04-15,10,140,0
C101752,2025-03-21,7,203,2
C101752,2025-02-15,6,90,0
C101752,2025-01-15,6,78,2
C101752,2024-12-19,5,175,0
C101753,2025-11-14,2,72,1
C101753,2025-10-17,6,150,0
C101753,2025-09-16,11,187,0
C101753,2025-08-17,7,266,0
C101753,2025-07-14,4,88,0
C101753,2025-06-18,7,189,0
C101753,2025-05-17,7,98,1
C101753,2025-04-17,6,126,2
C101753,2025-03-19,4,136,0
C101753,2025-02-14,7,210,0
C101753,2025-01-20,6,126,0
C101753,2024-12-20,3,84,1
C101754,2025-11-12,8,336,0
C101754,2025-10-15,1,32,0
C101754,2025-09-13,5,60,1
C101754,2025-08-18,7,112,1
C101754,2025-07-17,10,140,0
C101754,2025-06-16,7,77,0
C101754,2025-05-15,8,160,0
C101754,2025-04-18,7,154,0
C101754,2025-03-17,8,232,2
C101754,2025-02-19,6,150,1
C101754,2025-01-17,6,120,0
C101754,2024-12-16,8,280,0
C101755,2025-11-12,5,95,1
C101755,2025-10-17,10,230,1
C101755,2025-09-12,5,265,0
C101755,2025-08-16,8,264,0
C101755,2025-07-14,3,60,0
C101755,2025-06-16,9,261,0
C101755,2025-05-16,9,261,1
C101755,2025-04-19,6,36,1
C101755,2025-03-17,3,105,0
C101755,2025-02-19,6,258,0
C101755,2025-01-15,5,35,0
C101755,2024-12-19,5,165,0
C101756,2025-11-15,7,210,0
C101756,2025-10-12,3,45,0
C101756,2025-09-15,4,80,1
C101756,2025-08-14,3,126,0
C101756,2025-07-18,6,120,0
C101756,2025-06-18,7,77,0
C101756,2025-05-20,9,234,0
C101756,2025-04-16,4,24,0
C101756,2025-03-21,9,135,1
C101756,2025-02-14,5,60,0
C101756,2025-01-15,9,225,0
C101756,2024-12-21,9,279,1
C101757,2025-11-11,5,120,0
C101757,2025-10-15,7,140,0
C101757,2025-09-16,4,112,0
C101757,2025-08-14,10,140,0
C101757,2025-07-15,4,8,0
C101757,2025-06-15,4,64,1
C101757,2025-05-18,7,154,1
C101757,2025-04-16,7,154,2
C101757,2025-03-21,4,144,0
C101757,2025-02-17,4,100,0
C101757,2025-01-20,4,104,0
C101757,2024-12-19,10,360,0
C101758,2025-11-16,6,114,0
C101758,2025-10-17,2,64,0
C101758,2025-09-16,6,132,0
C101758,2025-08-14,7,147,0
C101758,2025-07-17,4,112,0
C101758,2025-06-14,6,102,1
C101758,2025-05-15,7,154,0
C101758,2025-04-17,5,175,0
C101758,2025-03-17,8,216,1
C101758,2025-02-15,7,210,1
C101758,2025-01-19,6,102,1
C101758,2024-12-17,4,80,1
C101759,2025-11-16,4,100,0
C101759,2025-10-15,3,39,0
C101759,2025-09-16,8,264,0
C101759,2025-08-15,6,156,1
C101759,2025-07-17,2,60,0
C101759,2025-06-18,3,42,0
C101759,2025-05-20,5,55,1
C101759,2025-04-20,7,182,0
C101759,2025-03-20,7,140,1
C101759,2025-02-14,8,264,0
C101759,2025-01-20,5,140,0
C101759,2024-12-21,6,48,0
C101760,2025-11-13,6,204,2
C101760,2025-10-15,5,105,0
C101760,2025-09-17,8,200,0
C101760,2025-08-17,9,333,0
C101760,2025-07-19,3,129,0
C101760,2025-06-15,6,126,0
C101760,2025-05-16,9,324,1
C101760,2025-04-15,6,96,0
C101760,2025-03-19,10,140,0
C101760,2025-02-14,11,187,2
C101760,2025-01-18,8,32,0
C101760,2024-12-18,2,64,0
C101761,2025-11-12,10,260,1
C101761,2025-10-13,3,84,0
C101761,2025-09-13,1,35,0
C101761,2025-08-14,4,132,0
C101761,2025-07-16,8,48,1
C101761,2025-06-16,4,96,0
C101761,2025-05-18,4,52,0
C101761,2025-04-16,6,96,0
C101761,2025-03-19,6,180,0
C101761,2025-02-15,6,156,0
C101761,2025-01-20,11,209,0
C101761,2024-12-16,9,99,0
C101762,2025-11-12,4,80,0
C101762,2025-10-16,5,165,0
C101762,2025-09-14,1,23,0
C101762,2025-08-17,7,21,1
C101762,2025-07-15,10,170,0
C101762,2025-06-19,6,72,0
C101762,2025-05-19,3,54,0
C101762,2025-04-15,5,120,0
C101762,2025-03-18,7,161,1
C101762,2025-02-16,8,264,1
C101762,2025-01-15,3,72,0
C101762,2024-12-19,7,84,0
C101763,2025-11-12,4,40,0
C101763,2025-10-17,3,63,0
C101763,2025-09-14,8,96,1
C101763,2025-08-16,4,168,1
C101763,2025-07-17,8,200,0
C101763,2025-06-14,4,112,1
C101763,2025-05-15,7,70,0
C101763,2025-04-16,7,168,0
C101763,2025-03-21,4,120,0
C101763,2025-02-17,8,232,0
C101763,2025-01-19,10,240,0
C101763,2024-12-20,3,30,1
C101764,2025-11-11,9,117,0
C101764,2025-10-17,5,165,1
C101764,2025-09-13,11,330,2
C101764,2025-08-13,9,18,1
C101764,2025-07-19,3,48,0
C101764,2025-06-19,5,140,0
C101764,2025-05-20,2,20,0
C101764,2025-04-19,6,168,1
C101764,2025-03-21,5,95,2
C101764,2025-02-15,6,114,1
C101764,2025-01-18,6,132,0
C101764,2024-12-20,9,153,0
C101765,2025-11-15,4,76,1
C101765,2025-10-17,6,216,0
C101765,2025-09-15,3,99,1
C101765,2025-08-15,4,160,1
C101765,2025-07-15,4,76,0
C101765,2025-06-18,8,104,0
C101765,2025-05-19,6,204,0
C101765,2025-04-18,5,135,0
C101765,2025-03-20,7,231,1
C101765,2025-02-15,6,180,1
C101765,2025-01-18,6,216,1
C101765,2024-12-16,4,148,1
C101766,2025-11-16,6,138,0
C101766,2025-10-12,7,161,1
C101766,2025-09-16,4,88,0
C101766,2025-08-17,4,92,0
C101766,2025-07-14,3,93,0
C101766,2025-06-14,5,105,0
C101766,2025-05-18,7,203,1
C101766,2025-04-17,5,110,0
C101766,2025-03-20,8,160,0
C101766,2025-02-16,7,126,2
C101766,2025-01-17,6,120,1
C101766,2024-12-21,5,200,0
C101767,2025-11-11,4,8,1
C101767,2025-10-16,2,30,0
C101767,2025-09-16,3,30,0
C101767,2025-08-18,2,12,0
C101767,2025-07-18,2,16,1
C101767,2025-06-17,4,104,0
C101767,2025-05-19,6,108,1
C101767,2025-04-18,4,72,0
C101767,2025-03-20,11,385,0
C101767,2025-02-18,7,175,0
C101767,2025-01-16,6,180,0
C101767,2024-12-18,6,156,1
C101768,2025-11-13,10,270,0
C101768,2025-10-17,9,135,1
C101768,2025-09-14,5,155,0
C101768,2025-08-15,10,420,1
C101768,2025-07-16,7,175,1
C101768,2025-06-19,4,108,1
C101768,2025-05-18,4,116,0
C101768,2025-04-19,5,120,0
C101768,2025-03-17,6,138,0
C101768,2025-02-14,3,81,0
C101768,2025-01-19,3,60,0
C101768,2024-12-16,6,156,0
C101769,2025-11-11,6,234,0
C101769,2025-10-12,4,92,0
C101769,2025-09-12,8,216,0
C101769,2025-08-14,7,224,1
C101769,2025-07-15,9,135,2
C101769,2025-06-16,1,27,0
C101769,2025-05-15,5,145,1
C101769,2025-04-15,6,186,0
C101769,2025-03-18,1,22,1
C101769,2025-02-14,1,25,0
C101769,2025-01-17,6,258,1
C101769,2024-12-18,10,320,0
C101770,2025-11-14,9,198,0
C101770,2025-10-17,4,112,2
C101770,2025-09-13,5,185,0
C101770,2025-08-13,12,360,1
C101770,2025-07-16,3,120,1
C101770,2025-06-16,8,224,0
C101770,2025-05-19,8,288,0
C101770,2025-04-20,10,270,0
C101770,2025-03-21,8,216,0
C101770,2025-02-16,7,210,0
C101770,2025-01-15,4,96,1
C101770,2024-12-19,4,80,0
C101771,2025-11-15,3,39,0
C101771,2025-10-15,6,108,0
C101771,2025-09-12,4,172,0
C101771,2025-08-18,8,168,0
C101771,2025-07-19,8,216,1
C101771,2025-06-18,7,252,0
C101771,2025-05-19,4,32,2
C101771,2025-04-15,4,100,0
C101771,2025-03-21,8,192,0
C101771,2025-02-17,6,210,1
C101771,2025-01-20,8,168,0
C101771,2024-12-21,9,234,1
C101772,2025-11-11,7,182,1
C101772,2025-10-12,3,9,1
C101772,2025-09-13,4,124,0
C101772,2025-08-13,5,145,1
C101772,2025-07-16,8,128,1
C101772,2025-06-18,8,280,0
C101772,2025-05-18,4,148,1
C101772,2025-04-17,8,192,0
C101772,2025-03-20,8,264,0
C101772,2025-02-17,11,396,0
C101772,2025-01-18,5,135,1
C101772,2024-12-20,8,184,1
C101773,2025-11-13,5,110,1
C101773,2025-10-15,9,441,0
C101773,2025-09-15,7,133,0
C101773,2025-08-18,5,160,0
C101773,2025-07-16,2,60,0
C101773,2025-06-14,9,162,2
C101773,2025-05-15,7,189,0
C101773,2025-04-16,8,232,0
C101773,2025-03-17,6,144,0
C101773,2025-02-14,6,282,1
C101773,2025-01-19,7,196,0
C101773,2024-12-17,4,112,1
C101774,2025-11-15,8,168,1
C101774,2025-10-14,4,96,0
C101774,2025-09-14,7,182,1
C101774,2025-08-13,4,64,0
C101774,2025-07-14,12,384,0
C101774,2025-06-14,5,90,0
C101774,2025-05-19,3,63,1
C101774,2025-04-16,9,225,1
C101774,2025-03-17,6,186,1
C101774,2025-02-17,6,0,0
C101774,2025-01-15,7,245,0
C101774,2024-12-20,4,60,0
C101775,2025-11-15,6,90,0
C101775,2025-10-13,5,70,1
C101775,2025-09-12,6,276,1
C101775,2025-08-18,5,115,0
C101775,2025-07-15,5,85,0
C101775,2025-06-18,5,170,0
C101775,2025-05-16,7,196,0
C101775,2025-04-16,2,40,0
C101775,2025-03-20,9,324,0
C101775,2025-02-16,5,20,1
C101775,2025-01-15,11,187,1
C101775,2024-12-20,3,87,1
C101776,2025-11-11,5,140,0
C101776,2025-10-12,5,95,1
C101776,2025-09-16,11,187,0
C101776,2025-08-15,1,23,0
C101776,2025-07-15,8,352,1
C101776,2025-06-14,4,148,0
C101776,2025-05-17,5,155,0
C101776,2025-04-16,6,42,0
C101776,2025-03-21,3,105,0
C101776,2025-02-16,9,252,1
C101776,2025-01-15,6,72,1
C101776,2024-12-21,4,112,1
C101777,2025-11-14,4,68,1
C101777,2025-10-16,4,100,0
C101777,2025-09-12,3,84,1
C101777,2025-08-17,5,95,0
C101777,2025-07-17,7,210,0
C101777,2025-06-16,8,112,1
C101777,2025-05-15,3,84,0
C101777,2025-04-19,7,273,1
C101777,2025-03-21,10,320,0
C101777,2025-02-15,6,150,0
C101777,2025-01-16,6,192,0
C101777,2024-12-17,4,120,0
C101778,2025-11-14,7,147,2
C101778,2025-10-13,6,96,1
C101778,2025-09-16,3,51,0
C101778,2025-08-18,3,114,0
C101778,2025-07-19,4,88,0
C101778,2025-06-14,2,70,1
C101778,2025-05-17,8,192,1
C101778,2025-04-15,7,91,0
C101778,2025-03-17,10,240,0
C101778,2025-02-15,7,35,1
C101778,2025-01-19,7,301,0
C101778,2024-12-16,10,330,0
C101779,2025-11-16,5,160,2
C101779,2025-10-12,9,315,0
C101779,2025-09-16,5,0,1
C101779,2025-08-16,1,21,0
C101779,2025-07-18,6,120,0
C101779,2025-06-17,6,90,0
C101779,2025-05-15,8,256,1
C101779,2025-04-17,5,185,0
C101779,2025-03-16,15,465,0
C101779,2025-02-19,8,288,0
C101779,2025-01-18,2,70,1
C101779,2024-12-21,8,216,0
C101780,2025-11-13,5,160,0
C101780,2025-10-12,14,714,1
C101780,2025-09-17,1,24,0
C101780,2025-08-15,4,116,1
C101780,2025-07-16,8,72,0
C101780,2025-06-17,8,208,1
C101780,2025-05-20,5,185,0
C101780,2025-04-15,4,132,1
C101780,2025-03-17,5,145,0
C101780,2025-02-15,4,116,0
C101780,2025-01-18,3,78,1
C101780,2024-12-17,7,105,1
C101781,2025-11-14,10,250,1
C101781,2025-10-12,3,75,1
C101781,2025-09-13,7,182,2
C101781,2025-08-14,4,88,0
C101781,2025-07-15,7,154,0
C101781,2025-06-16,6,234,1
C101781,2025-05-19,6,0,0
C101781,2025-04-18,3,78,1
C101781,2025-03-18,5,140,0
C101781,2025-02-16,11,143,2
C101781,2025-01-16,6,222,1
C101781,2024-12-18,5,85,1
C101782,2025-11-11,3,69,0
C101782,2025-10-14,9,333,0
C101782,2025-09-16,5,140,1
C101782,2025-08-18,5,120,1
C101782,2025-07-18,8,272,0
C101782,2025-06-15,4,180,2
C101782,2025-05-20,3,81,0
C101782,2025-04-18,7,126,0
C101782,2025-03-17,0,0,2
C101782,2025-02-17,8,120,0
C101782,2025-01-20,3,90,0
C101782,2024-12-17,1,23,0
C101783,2025-11-14,8,264,0
C101783,2025-10-13,4,56,2
C101783,2025-09-15,9,333,0
C101783,2025-08-13,6,150,0
C101783,2025-07-17,5,120,1
C101783,2025-06-17,5,25,1
C101783,2025-05-15,7,175,0
C101783,2025-04-19,4,116,0
C101783,2025-03-20,9,414,1
C101783,2025-02-17,7,70,2
C101783,2025-01-16,5,140,0
C101783,2024-12-19,2,72,1
C101784,2025-11-14,3,57,0
C101784,2025-10-17,5,255,0
C101784,2025-09-16,7,56,2
C101784,2025-08-17,6,180,0
C101784,2025-07-14,7,91,0
C101784,2025-06-19,10,250,0
C101784,2025-05-15,7,238,0
C101784,2025-04-18,5,110,1
C101784,2025-03-17,10,230,0
C101784,2025-02-19,6,144,0
C101784,2025-01-18,5,130,0
C101784,2024-12-19,3,60,0
C101785,2025-11-16,6,120,0
C101785,2025-10-13,5,140,0
C101785,2025-09-14,7,175,1
C101785,2025-08-17,4,16,1
C101785,2025-07-14,5,70,1
C101785,2025-06-14,7,273,0
C101785,2025-05-18,7,119,0
C101785,2025-04-20,12,264,0
C101785,2025-03-16,6,126,1
C101785,2025-02-14,6,168,0
C101785,2025-01-20,5,35,0
C101785,2024-12-21,6,132,1
C101786,2025-11-12,6,258,0
C101786,2025-10-14,8,200,0
C101786,2025-09-14,7,196,0
C101786,2025-08-16,2,52,1
C101786,2025-07-17,7,140,1
C101786,2025-06-19,7,140,0
C101786,2025-05-15,4,80,1
C101786,2025-04-19,9,252,0
C101786,2025-03-18,3,117,1
C101786,2025-02-18,8,128,0
C101786,2025-01-17,8,152,2
C101786,2024-12-19,5,30,0
C101787,2025-11-11,4,72,0
C101787,2025-10-13,2,68,0
C101787,2025-09-17,12,216,0
C101787,2025-08-16,6,108,0
C101787,2025-07-14,8,168,1
C101787,2025-06-19,6,156,1
C101787,2025-05-18,7,252,0
C101787,2025-04-20,2,34,0
C101787,2025-03-18,3,120,0
C101787,2025-02-18,4,88,1
C101787,2025-01-17,3,87,0
C101787,2024-12-20,4,36,0
C101788,2025-11-15,5,155,0
C101788,2025-10-16,6,114,1
C101788,2025-09-15,8,184,0
C101788,2025-08-17,7,140,0
C101788,2025-07-16,4,80,1
C101788,2025-06-14,2,36,0
C101788,2025-05-17,7,161,0
C101788,2025-04-16,8,64,1
C101788,2025-03-18,5,205,0
C101788,2025-02-19,6,90,1
C101788,2025-01-15,7,203,2
C101788,2024-12-20,9,180,1
C101789,2025-11-11,9,9,1
C101789,2025-10-16,5,75,0
C101789,2025-09-16,7,147,0
C101789,2025-08-13,6,102,0
C101789,2025-07-15,5,140,0
C101789,2025-06-19,5,140,1
C101789,2025-05-19,9,180,1
C101789,2025-04-16,3,57,0
C101789,2025-03-21,3,63,1
C101789,2025-02-16,5,130,0
C101789,2025-01-20,7,84,0
C101789,2024-12-17,9,198,1
C101790,2025-11-12,5,135,0
C101790,2025-10-12,7,196,1
C101790,2025-09-12,6,78,0
C101790,2025-08-14,6,138,0
C101790,2025-07-18,6,192,1
C101790,2025-06-17,4,36,0
C101790,2025-05-18,5,80,0
C101790,2025-04-15,4,72,1
C101790,2025-03-18,6,192,0
C101790,2025-02-14,9,117,0
C101790,2025-01-15,8,72,0
C101790,2024-12-16,6,222,0
C101791,2025-11-14,4,100,0
C101791,2025-10-16,6,90,1
C101791,2025-09-17,7,147,0
C101791,2025-08-18,3,15,0
C101791,2025-07-18,6,90,0
C101791,2025-06-16,8,56,2
C101791,2025-05-15,11,209,2
C101791,2025-04-18,8,168,1
C101791,2025-03-17,6,132,0
C101791,2025-02-16,3,24,1
C101791,2025-01-19,7,140,0
C101791,2024-12-18,2,34,0
C101792,2025-11-15,5,170,0
C101792,2025-10-17,2,22,0
C101792,2025-09-17,6,222,0
C101792,2025-08-16,6,174,0
C101792,2025-07-15,5,120,0
C101792,2025-06-18,9,333,2
C101792,2025-05-19,8,112,1
C101792,2025-04-20,6,198,0
C101792,2025-03-21,4,124,0
C101792,2025-02-15,5,170,1
C101792,2025-01-16,3,9,0
C101792,2024-12-18,6,162,1
C101793,2025-11-15,7,119,1
C101793,2025-10-16,6,102,0
C101793,2025-09-17,7,217,0
C101793,2025-08-15,8,192,0
C101793,2025-07-14,7,91,0
C101793,2025-06-17,3,114,0
C101793,2025-05-16,10,260,0
C101793,2025-04-18,8,232,0
C101793,2025-03-16,5,145,0
C101793,2025-02-19,9,198,1
C101793,2025-01-20,3,75,2
C101793,2024-12-20,6,174,0
C101794,2025-11-12,5,115,1
C101794,2025-10-17,10,160,1
C101794,2025-09-13,3,102,0
C101794,2025-08-18,9,252,2
C101794,2025-07-18,7,168,0
C101794,2025-06-14,11,187,0
C101794,2025-05-17,7,133,1
C101794,2025-04-18,6,240,0
C101794,2025-03-17,7,126,1
C101794,2025-02-17,7,105,0
C101794,2025-01-15,9,162,0
C101794,2024-12-21,7,308,1
C101795,2025-11-11,10,160,0
C101795,2025-10-17,6,54,1
C101795,2025-09-17,3,72,2
C101795,2025-08-17,8,280,1
C101795,2025-07-19,4,80,0
C101795,2025-06-15,6,186,1
C101795,2025-05-19,7,294,0
C101795,2025-04-18,10,160,0
C101795,2025-03-21,7,161,1
C101795,2025-02-14,11,319,0
C101795,2025-01-18,5,125,2
C101795,2024-12-21,7,126,1
C101796,2025-11-12,5,155,0
C101796,2025-10-17,11,385,0
C101796,2025-09-14,7,56,0
C101796,2025-08-18,5,50,0
C101796,2025-07-18,6,72,1
C101796,2025-06-15,6,18,1
C101796,2025-05-18,5,140,0
C101796,2025-04-17,8,200,0
C101796,2025-03-21,7,161,2
C101796,2025-02-16,8,224,0
C101796,2025-01-15,8,264,1
C101796,2024-12-17,10,280,0
C101797,2025-11-13,6,114,0
C101797,2025-10-13,5,70,1
C101797,2025-09-14,11,473,0
C101797,2025-08-13,8,184,1
C101797,2025-07-14,2,72,2
C101797,2025-06-18,6,174,1
C101797,2025-05-19,4,48,0
C101797,2025-04-20,6,126,1
C101797,2025-03-19,5,150,0
C101797,2025-02-15,4,160,0
C101797,2025-01-16,6,138,1
C101797,2024-12-17,1,27,1
C101798,2025-11-13,4,96,0
C101798,2025-10-17,8,192,0
C101798,2025-09-16,9,189,0
C101798,2025-08-13,5,140,1
C101798,2025-07-18,7,112,0
C101798,2025-06-19,4,124,0
C101798,2025-05-18,5,80,1
C101798,2025-04-19,3,81,0
C101798,2025-03-16,4,80,0
C101798,2025-02-17,2,52,0
C101798,2025-01-15,6,198,0
C101798,2024-12-18,5,125,0
C101799,2025-11-14,7,112,1
C101799,2025-10-16,3,54,0
C101799,2025-09-12,8,192,0
C101799,2025-08-17,4,28,0
C101799,2025-07-17,6,228,0
C101799,2025-06-17,8,184,0
C101799,2025-05-19,8,72,0
C101799,2025-04-20,7,154,0
C101799,2025-03-21,7,175,0
C101799,2025-02-16,8,56,0
C101799,2025-01-18,4,96,1
C101799,2024-12-21,4,48,0
C101800,2025-11-16,6,114,0
C101800,2025-10-17,1,24,0
C101800,2025-09-15,8,152,0
C101800,2025-08-15,7,28,0
C101800,2025-07-19,8,152,1
C101800,2025-06-19,6,120,0
C101800,2025-05-20,7,35,1
C101800,2025-04-15,8,168,0
C101800,2025-03-19,7,315,0
C101800,2025-02-19,3,114,0
C101800,2025-01-19,6,156,0
C101800,2024-12-21,7,161,0
C101801,2025-11-15,6,246,1
C101801,2025-10-15,5,100,1
C101801,2025-09-15,7,154,0
C101801,2025-08-16,4,124,0
C101801,2025-07-14,4,164,0
C101801,2025-06-16,6,162,1
C101801,2025-05-16,5,155,1
C101801,2025-04-18,6,252,0
C101801,2025-03-20,8,224,0
C101801,2025-02-19,5,170,0
C101801,2025-01-15,3,24,0
C101801,2024-12-18,7,224,0
C101802,2025-11-15,3,60,0
C101802,2025-10-12,7,203,0
C101802,2025-09-12,7,231,1
C101802,2025-08-17,10,270,0
C101802,2025-07-14,8,224,0
C101802,2025-06-18,4,48,2
C101802,2025-05-16,5,200,0
C101802,2025-04-18,4,140,1
C101802,2025-03-18,5,80,1
C101802,2025-02-14,6,126,0
C101802,2025-01-17,6,144,0
C101802,2024-12-20,6,162,0
C101803,2025-11-11,8,256,0
C101803,2025-10-17,4,44,1
C101803,2025-09-14,9,198,2
C101803,2025-08-15,6,84,0
C101803,2025-07-19,8,160,1
C101803,2025-06-14,6,138,0
C101803,2025-05-16,3,30,0
C101803,2025-04-16,9,153,1
C101803,2025-03-17,9,405,0
C101803,2025-02-15,6,138,1
C101803,2025-01-16,13,234,0
C101803,2024-12-18,3,93,2
C101804,2025-11-11,5,160,1
C101804,2025-10-13,5,100,2
C101804,2025-09-14,5,100,0
C101804,2025-08-15,12,300,0
C101804,2025-07-16,4,96,0
C101804,2025-06-16,6,102,0
C101804,2025-05-15,6,114,1
C101804,2025-04-17,5,225,1
C101804,2025-03-19,9,126,0
C101804,2025-02-19,10,150,0
C101804,2025-01-19,6,186,0
C101804,2024-12-17,2,58,2
C101805,2025-11-13,12,540,0
C101805,2025-10-14,7,70,0
C101805,2025-09-12,4,156,1
C101805,2025-08-18,6,72,1
C101805,2025-07-18,9,288,1
C101805,2025-06-18,9,315,0
C101805,2025-05-16,8,128,0
C101805,2025-04-16,6,216,0
C101805,2025-03-21,6,192,0
C101805,2025-02-15,12,324,0
C101805,2025-01-16,8,176,0
C101805,2024-12-20,7,245,0
C101806,2025-11-12,7,140,0
C101806,2025-10-14,7,238,0
C101806,2025-09-12,6,78,1
C101806,2025-08-13,6,12,0
C101806,2025-07-18,6,90,0
C101806,2025-06-19,14,140,1
C101806,2025-05-18,6,132,0
C101806,2025-04-16,5,130,1
C101806,2025-03-18,5,170,0
C101806,2025-02-18,2,52,1
C101806,2025-01-20,7,105,0
C101806,2024-12-19,6,120,0
C101807,2025-11-14,4,68,2
C101807,2025-10-17,7,0,0
C101807,2025-09-13,8,312,0
C101807,2025-08-16,8,208,0
C101807,2025-07-17,6,108,1
C101807,2025-06-17,7,329,1
C101807,2025-05-15,4,104,1
C101807,2025-04-16,5,170,1
C101807,2025-03-18,4,128,2
C101807,2025-02-15,6,162,1
C101807,2025-01-20,2,52,1
C101807,2024-12-16,7,315,0
C101808,2025-11-11,1,34,1
C101808,2025-10-14,6,198,1
C101808,2025-09-12,4,68,0
C101808,2025-08-17,8,16,1
C101808,2025-07-17,10,260,1
C101808,2025-06-19,7,224,1
C101808,2025-05-16,5,185,0
C101808,2025-04-16,4,124,0
C101808,2025-03-16,10,260,0
C101808,2025-02-19,3,72,0
C101808,2025-01-17,6,42,1
C101808,2024-12-17,11,374,0
C101809,2025-11-11,6,90,0
C101809,2025-10-14,7,203,0
C101809,2025-09-15,5,80,2
C101809,2025-08-13,9,153,0
C101809,2025-07-14,8,168,0
C101809,2025-06-19,4,80,0
C101809,2025-05-19,3,57,1
C101809,2025-04-15,9,270,0
C101809,2025-03-16,4,116,0
